timestamp,zone_id,zone_name,crowd_density,avg_wait_time_sec,entry_flow_rate_per_min,exit_flow_rate_per_min,incident_flag,staff_required,temperature_c
2026-04-20 14:32:00,Z05,West Gate,0.48,43,240,202,1,18,35
2026-04-20 14:32:30,Z06,Food Court A,0.76,763,279,89,0,11,27
2026-04-20 14:33:00,Z07,Food Court B,0.65,111,73,66,0,9,25
2026-04-20 14:33:30,Z08,Restroom Block 1,0.4,225,93,118,0,6,25
2026-04-20 14:34:00,Z09,Restroom Block 2,0.54,447,202,129,0,5,23
2026-04-20 14:34:30,Z10,Seating Section A,0.53,1040,41,104,0,10,35
2026-04-20 14:35:00,Z11,Seating Section B,0.95,414,233,230,0,16,22
2026-04-20 14:35:30,Z12,VIP Lounge,0.96,232,188,192,0,15,25
2026-04-20 14:36:00,Z01,Main Entrance,0.95,189,226,6,0,19,26
2026-04-20 14:36:30,Z02,North Gate,0.76,92,16,221,0,3,34
2026-04-20 14:37:00,Z03,South Gate,0.7,831,197,43,0,17,35
2026-04-20 14:37:30,Z04,East Gate,0.87,921,252,73,0,18,23
2026-04-20 14:38:00,Z05,West Gate,0.55,587,279,23,0,13,29
2026-04-20 14:38:30,Z06,Food Court A,0.8,79,51,11,1,6,31
2026-04-20 14:39:00,Z07,Food Court B,0.45,585,114,63,0,17,24
2026-04-20 14:39:30,Z08,Restroom Block 1,0.4,258,160,21,0,7,28
2026-04-20 14:40:00,Z09,Restroom Block 2,0.66,83,105,236,0,21,23
2026-04-20 14:40:30,Z10,Seating Section A,0.94,876,193,128,1,8,33
2026-04-20 14:41:00,Z11,Seating Section B,0.63,629,153,221,0,24,35
2026-04-20 14:41:30,Z12,VIP Lounge,0.7,955,291,184,1,19,32
2026-04-20 14:42:00,Z01,Main Entrance,0.71,1103,97,156,0,18,27
2026-04-20 14:42:30,Z02,North Gate,0.38,594,212,101,0,23,28
2026-04-20 14:43:00,Z03,South Gate,0.96,237,251,224,0,2,34
2026-04-20 14:43:30,Z04,East Gate,0.89,108,96,21,0,17,26
2026-04-20 14:44:00,Z05,West Gate,0.36,683,207,61,0,5,32
2026-04-20 14:44:30,Z06,Food Court A,0.94,71,130,233,0,22,34
2026-04-20 14:45:00,Z07,Food Court B,0.87,1021,43,100,0,11,31
2026-04-20 14:45:30,Z08,Restroom Block 1,0.39,825,299,152,0,11,26
2026-04-20 14:46:00,Z09,Restroom Block 2,0.4,743,240,46,0,10,28
2026-04-20 14:46:30,Z10,Seating Section A,0.7,669,102,246,0,2,24
2026-04-20 14:47:00,Z11,Seating Section B,0.43,650,166,53,0,21,33
2026-04-20 14:47:30,Z12,VIP Lounge,0.56,991,88,55,0,16,33
2026-04-20 14:48:00,Z01,Main Entrance,0.84,157,57,30,0,16,28
2026-04-20 14:48:30,Z02,North Gate,0.41,766,231,105,0,3,26
2026-04-20 14:49:00,Z03,South Gate,0.4,385,258,161,0,14,22
2026-04-20 14:49:30,Z04,East Gate,0.58,71,124,99,0,4,23
2026-04-20 14:50:00,Z05,West Gate,0.87,279,37,135,0,24,29
2026-04-20 14:50:30,Z06,Food Court A,0.73,188,236,49,0,24,30
2026-04-20 14:51:00,Z07,Food Court B,0.41,1116,283,33,0,4,34
2026-04-20 14:51:30,Z08,Restroom Block 1,0.64,974,77,82,0,21,34
2026-04-20 14:52:00,Z09,Restroom Block 2,0.49,406,247,142,0,17,23
2026-04-20 14:52:30,Z10,Seating Section A,0.79,990,44,7,0,7,24
2026-04-20 14:53:00,Z11,Seating Section B,0.7,163,290,24,0,18,24
2026-04-20 14:53:30,Z12,VIP Lounge,0.57,1035,294,229,0,22,22
2026-04-20 14:54:00,Z01,Main Entrance,0.79,1164,234,15,0,16,35
2026-04-20 14:54:30,Z02,North Gate,0.91,128,116,119,0,24,22
2026-04-20 14:55:00,Z03,South Gate,0.54,666,50,24,0,24,33
2026-04-20 14:55:30,Z04,East Gate,0.98,61,21,17,0,10,26
2026-04-20 14:56:00,Z05,West Gate,0.91,255,33,98,1,4,22
2026-04-20 14:56:30,Z06,Food Court A,0.6,783,35,149,0,5,32
2026-04-20 14:57:00,Z07,Food Court B,0.54,766,135,71,0,6,29
2026-04-20 14:57:30,Z08,Restroom Block 1,0.61,898,299,117,0,9,32
2026-04-20 14:58:00,Z09,Restroom Block 2,0.77,494,236,136,0,14,30
2026-04-20 14:58:30,Z10,Seating Section A,0.98,38,270,106,0,15,24
2026-04-20 14:59:00,Z11,Seating Section B,0.62,311,146,104,0,23,33
2026-04-20 14:59:30,Z12,VIP Lounge,0.62,43,286,96,0,15,30
2026-04-20 15:00:00,Z01,Main Entrance,0.55,487,174,159,1,20,32
2026-04-20 15:00:30,Z02,North Gate,0.53,77,175,87,0,6,35
2026-04-20 15:01:00,Z03,South Gate,0.96,236,68,7,1,11,32
2026-04-20 15:01:30,Z04,East Gate,0.38,790,287,55,0,12,31
2026-04-20 15:02:00,Z05,West Gate,0.78,1140,142,242,1,18,25
2026-04-20 15:02:30,Z06,Food Court A,0.92,511,29,36,0,23,29
2026-04-20 15:03:00,Z07,Food Court B,0.77,686,268,184,0,15,35
2026-04-20 15:03:30,Z08,Restroom Block 1,0.84,794,155,45,0,10,29
2026-04-20 15:04:00,Z09,Restroom Block 2,0.9,970,116,59,0,24,24
2026-04-20 15:04:30,Z10,Seating Section A,0.66,1100,170,58,0,3,31
2026-04-20 15:05:00,Z11,Seating Section B,0.75,667,171,122,0,9,22
2026-04-20 15:05:30,Z12,VIP Lounge,0.39,482,269,162,0,11,25
2026-04-20 15:06:00,Z01,Main Entrance,0.75,162,30,36,0,22,25
2026-04-20 15:06:30,Z02,North Gate,0.7,1009,50,30,0,4,29
2026-04-20 15:07:00,Z03,South Gate,0.48,83,50,152,0,7,27
2026-04-20 15:07:30,Z04,East Gate,0.63,645,67,33,0,19,35
2026-04-20 15:08:00,Z05,West Gate,0.76,873,257,147,0,22,27
2026-04-20 15:08:30,Z06,Food Court A,0.43,575,29,66,1,21,23
2026-04-20 15:09:00,Z07,Food Court B,0.66,203,263,147,0,23,22
2026-04-20 15:09:30,Z08,Restroom Block 1,0.55,1145,217,69,0,4,35
2026-04-20 15:10:00,Z09,Restroom Block 2,0.48,1024,273,100,0,20,31
2026-04-20 15:10:30,Z10,Seating Section A,0.93,830,167,170,0,16,22
2026-04-20 15:11:00,Z11,Seating Section B,0.72,350,247,146,0,13,33
2026-04-20 15:11:30,Z12,VIP Lounge,0.56,849,261,216,0,16,31
2026-04-20 15:12:00,Z01,Main Entrance,0.84,961,198,132,0,5,28
2026-04-20 15:12:30,Z02,North Gate,0.98,883,24,171,0,23,28
2026-04-20 15:13:00,Z03,South Gate,0.73,546,51,19,0,3,24
2026-04-20 15:13:30,Z04,East Gate,0.86,517,295,177,0,22,22
2026-04-20 15:14:00,Z05,West Gate,0.72,942,209,6,0,17,31
2026-04-20 15:14:30,Z06,Food Court A,0.74,958,137,18,0,4,25
2026-04-20 15:15:00,Z07,Food Court B,0.4,180,139,100,0,19,22
2026-04-20 15:15:30,Z08,Restroom Block 1,0.47,994,219,17,0,3,24
2026-04-20 15:16:00,Z09,Restroom Block 2,0.95,775,273,86,0,8,31
2026-04-20 15:16:30,Z10,Seating Section A,0.92,221,111,217,0,22,23
2026-04-20 15:17:00,Z11,Seating Section B,0.9,1000,155,156,0,13,31
2026-04-20 15:17:30,Z12,VIP Lounge,0.84,1083,201,132,1,10,32
2026-04-20 15:18:00,Z01,Main Entrance,0.79,738,117,175,0,5,28
2026-04-20 15:18:30,Z02,North Gate,0.61,478,242,242,0,10,26
2026-04-20 15:19:00,Z03,South Gate,0.79,362,46,126,0,19,33
2026-04-20 15:19:30,Z04,East Gate,0.5,1084,82,172,0,12,34
2026-04-20 15:20:00,Z05,West Gate,0.97,966,65,206,0,9,22
2026-04-20 15:20:30,Z06,Food Court A,0.93,755,145,229,0,18,24
2026-04-20 15:21:00,Z07,Food Court B,0.93,45,165,51,0,4,26
2026-04-20 15:21:30,Z08,Restroom Block 1,0.68,844,115,112,0,19,22
2026-04-20 15:22:00,Z09,Restroom Block 2,0.74,734,187,151,0,10,35
2026-04-20 15:22:30,Z10,Seating Section A,0.92,594,82,236,0,14,35
2026-04-20 15:23:00,Z11,Seating Section B,0.8,458,72,39,0,7,24
2026-04-20 15:23:30,Z12,VIP Lounge,0.94,1160,267,40,0,14,27
2026-04-20 15:24:00,Z01,Main Entrance,0.8,526,138,35,0,21,27
2026-04-20 15:24:30,Z02,North Gate,0.88,170,182,11,0,10,30
2026-04-20 15:25:00,Z03,South Gate,0.5,735,235,183,0,10,29
2026-04-20 15:25:30,Z04,East Gate,0.5,928,290,117,0,3,26
2026-04-20 15:26:00,Z05,West Gate,0.63,70,116,110,0,4,31
2026-04-20 15:26:30,Z06,Food Court A,0.36,587,96,23,0,8,33
2026-04-20 15:27:00,Z07,Food Court B,0.36,425,28,245,0,14,32
2026-04-20 15:27:30,Z08,Restroom Block 1,0.41,407,293,203,0,23,25
2026-04-20 15:28:00,Z09,Restroom Block 2,0.91,380,87,128,0,13,35
2026-04-20 15:28:30,Z10,Seating Section A,0.79,669,294,35,0,7,29
2026-04-20 15:29:00,Z11,Seating Section B,0.94,985,250,103,0,6,30
2026-04-20 15:29:30,Z12,VIP Lounge,0.55,440,229,34,0,9,32
2026-04-20 15:30:00,Z01,Main Entrance,0.69,934,83,124,0,15,27
2026-04-20 15:30:30,Z02,North Gate,0.57,905,273,140,0,20,31
2026-04-20 15:31:00,Z03,South Gate,0.5,569,97,140,0,8,30
2026-04-20 15:31:30,Z04,East Gate,0.99,401,53,145,1,8,33
2026-04-20 15:32:00,Z05,West Gate,0.73,634,67,154,0,20,32
2026-04-20 15:32:30,Z06,Food Court A,0.74,1124,284,148,0,18,31
2026-04-20 15:33:00,Z07,Food Court B,0.53,1024,273,96,0,14,30
2026-04-20 15:33:30,Z08,Restroom Block 1,0.48,397,244,181,0,15,34
2026-04-20 15:34:00,Z09,Restroom Block 2,0.74,291,204,94,0,6,25
2026-04-20 15:34:30,Z10,Seating Section A,0.88,658,220,17,0,23,35
2026-04-20 15:35:00,Z11,Seating Section B,0.95,1133,188,111,0,5,34
2026-04-20 15:35:30,Z12,VIP Lounge,0.91,20,183,186,0,9,33
2026-04-20 15:36:00,Z01,Main Entrance,0.58,684,138,72,0,4,28
2026-04-20 15:36:30,Z02,North Gate,0.69,517,107,141,0,22,34
2026-04-20 15:37:00,Z03,South Gate,0.54,919,68,155,0,18,33
2026-04-20 15:37:30,Z04,East Gate,0.86,972,271,158,0,14,23
2026-04-20 15:38:00,Z05,West Gate,0.6,421,290,72,0,9,30
2026-04-20 15:38:30,Z06,Food Court A,0.35,377,198,130,0,7,32
2026-04-20 15:39:00,Z07,Food Court B,0.57,55,177,224,0,6,30
2026-04-20 15:39:30,Z08,Restroom Block 1,0.53,533,28,209,0,20,29
2026-04-20 15:40:00,Z09,Restroom Block 2,0.82,694,264,26,0,10,29
2026-04-20 15:40:30,Z10,Seating Section A,0.84,899,68,59,1,10,28
2026-04-20 15:41:00,Z11,Seating Section B,0.84,562,19,62,1,24,28
2026-04-20 15:41:30,Z12,VIP Lounge,0.91,1160,276,84,0,24,29
2026-04-20 15:42:00,Z01,Main Entrance,0.45,592,171,187,0,17,26
2026-04-20 15:42:30,Z02,North Gate,0.97,1189,189,15,0,7,35
2026-04-20 15:43:00,Z03,South Gate,0.92,528,245,75,0,16,33
2026-04-20 15:43:30,Z04,East Gate,0.76,221,174,238,0,7,26
2026-04-20 15:44:00,Z05,West Gate,0.69,93,288,114,1,11,24
2026-04-20 15:44:30,Z06,Food Court A,0.75,89,176,90,0,18,32
2026-04-20 15:45:00,Z07,Food Court B,0.92,799,43,183,0,14,22
2026-04-20 15:45:30,Z08,Restroom Block 1,0.56,1173,63,181,0,20,26
2026-04-20 15:46:00,Z09,Restroom Block 2,0.96,1049,230,205,0,9,34
2026-04-20 15:46:30,Z10,Seating Section A,0.43,205,74,102,0,8,26
2026-04-20 15:47:00,Z11,Seating Section B,0.5,546,53,98,0,21,29
2026-04-20 15:47:30,Z12,VIP Lounge,0.56,1043,43,179,0,3,24
2026-04-20 15:48:00,Z01,Main Entrance,0.78,754,198,155,0,14,34
2026-04-20 15:48:30,Z02,North Gate,0.82,265,172,102,0,15,22
2026-04-20 15:49:00,Z03,South Gate,0.61,380,30,206,0,16,27
2026-04-20 15:49:30,Z04,East Gate,0.74,829,264,72,0,4,35
2026-04-20 15:50:00,Z05,West Gate,0.66,912,271,41,0,15,30
2026-04-20 15:50:30,Z06,Food Court A,0.5,537,35,185,0,7,31
2026-04-20 15:51:00,Z07,Food Court B,0.62,438,173,15,0,7,26
2026-04-20 15:51:30,Z08,Restroom Block 1,0.45,264,118,233,0,2,26
2026-04-20 15:52:00,Z09,Restroom Block 2,0.93,763,233,209,0,21,23
2026-04-20 15:52:30,Z10,Seating Section A,0.57,808,296,99,0,10,22
2026-04-20 15:53:00,Z11,Seating Section B,0.73,639,121,200,0,8,22
2026-04-20 15:53:30,Z12,VIP Lounge,0.77,291,35,132,0,20,24
2026-04-20 15:54:00,Z01,Main Entrance,0.52,317,271,141,0,18,34
2026-04-20 15:54:30,Z02,North Gate,0.97,264,21,156,0,11,28
2026-04-20 15:55:00,Z03,South Gate,0.89,210,215,26,0,23,31
2026-04-20 15:55:30,Z04,East Gate,0.85,1138,159,37,0,3,29
2026-04-20 15:56:00,Z05,West Gate,0.69,1194,173,23,0,24,31
2026-04-20 15:56:30,Z06,Food Court A,0.49,199,35,83,0,23,23
2026-04-20 15:57:00,Z07,Food Court B,0.63,156,260,101,0,11,24
2026-04-20 15:57:30,Z08,Restroom Block 1,0.86,326,220,188,0,22,31
2026-04-20 15:58:00,Z09,Restroom Block 2,0.64,860,138,194,0,3,32
2026-04-20 15:58:30,Z10,Seating Section A,0.66,693,278,65,0,14,33
2026-04-20 15:59:00,Z11,Seating Section B,0.72,213,81,87,0,15,26
2026-04-20 15:59:30,Z12,VIP Lounge,0.74,1121,35,172,0,11,33
2026-04-20 16:00:00,Z01,Main Entrance,0.44,359,143,68,0,12,26
2026-04-20 16:00:30,Z02,North Gate,0.87,274,262,200,0,7,29
2026-04-20 16:01:00,Z03,South Gate,0.61,958,248,12,0,17,26
2026-04-20 16:01:30,Z04,East Gate,0.48,400,267,201,1,11,26
2026-04-20 16:02:00,Z05,West Gate,0.41,93,135,7,0,19,27
2026-04-20 16:02:30,Z06,Food Court A,0.8,374,115,21,0,18,26
2026-04-20 16:03:00,Z07,Food Court B,0.69,651,32,136,0,22,29
2026-04-20 16:03:30,Z08,Restroom Block 1,0.47,259,52,232,0,15,26
2026-04-20 16:04:00,Z09,Restroom Block 2,0.92,857,143,190,0,19,23
2026-04-20 16:04:30,Z10,Seating Section A,0.9,1015,235,162,0,19,26
2026-04-20 16:05:00,Z11,Seating Section B,0.82,273,102,238,0,24,22
2026-04-20 16:05:30,Z12,VIP Lounge,0.83,1076,79,84,0,12,29
2026-04-20 16:06:00,Z01,Main Entrance,0.7,739,157,235,0,8,35
2026-04-20 16:06:30,Z02,North Gate,0.84,1065,89,151,0,13,29
2026-04-20 16:07:00,Z03,South Gate,0.46,519,183,18,0,5,25
2026-04-20 16:07:30,Z04,East Gate,0.5,973,58,72,0,11,25
2026-04-20 16:08:00,Z05,West Gate,0.55,467,70,106,0,7,23
2026-04-20 16:08:30,Z06,Food Court A,0.91,480,280,50,0,21,30
2026-04-20 16:09:00,Z07,Food Court B,0.66,282,283,169,0,16,34
2026-04-20 16:09:30,Z08,Restroom Block 1,0.56,1086,193,208,0,6,23
2026-04-20 16:10:00,Z09,Restroom Block 2,0.61,664,64,85,0,12,24
2026-04-20 16:10:30,Z10,Seating Section A,0.37,703,171,157,0,19,27
2026-04-20 16:11:00,Z11,Seating Section B,0.76,312,223,179,0,22,35
2026-04-20 16:11:30,Z12,VIP Lounge,0.85,263,292,181,0,19,26
2026-04-20 16:12:00,Z01,Main Entrance,0.42,1156,258,120,1,18,29
2026-04-20 16:12:30,Z02,North Gate,0.73,958,276,201,0,8,33
2026-04-20 16:13:00,Z03,South Gate,0.4,855,154,75,0,2,30
2026-04-20 16:13:30,Z04,East Gate,0.48,361,161,205,0,21,30
2026-04-20 16:14:00,Z05,West Gate,0.69,970,201,34,0,15,33
2026-04-20 16:14:30,Z06,Food Court A,0.96,278,94,62,0,15,24
2026-04-20 16:15:00,Z07,Food Court B,0.91,48,198,245,0,13,33
2026-04-20 16:15:30,Z08,Restroom Block 1,0.45,354,13,199,0,4,22
2026-04-20 16:16:00,Z09,Restroom Block 2,0.55,856,181,95,0,21,25
2026-04-20 16:16:30,Z10,Seating Section A,0.76,981,15,168,0,19,30
2026-04-20 16:17:00,Z11,Seating Section B,0.56,102,250,18,0,11,34
2026-04-20 16:17:30,Z12,VIP Lounge,0.42,816,122,49,0,6,31
2026-04-20 16:18:00,Z01,Main Entrance,0.36,246,10,230,0,12,24
2026-04-20 16:18:30,Z02,North Gate,0.89,282,19,131,0,22,35
2026-04-20 16:19:00,Z03,South Gate,0.58,180,213,15,0,15,31
2026-04-20 16:19:30,Z04,East Gate,0.54,53,253,31,0,21,34
2026-04-20 16:20:00,Z05,West Gate,0.65,861,249,136,0,2,33
2026-04-20 16:20:30,Z06,Food Court A,0.63,300,58,12,0,22,23
2026-04-20 16:21:00,Z07,Food Court B,0.66,67,112,70,0,3,25
2026-04-20 16:21:30,Z08,Restroom Block 1,0.58,524,32,137,0,22,35
2026-04-20 16:22:00,Z09,Restroom Block 2,0.47,424,80,231,0,4,34
2026-04-20 16:22:30,Z10,Seating Section A,0.68,126,96,37,0,10,22
2026-04-20 16:23:00,Z11,Seating Section B,0.79,875,46,210,0,6,29
2026-04-20 16:23:30,Z12,VIP Lounge,0.52,603,178,96,0,21,27
2026-04-20 16:24:00,Z01,Main Entrance,0.71,38,95,202,0,13,23
2026-04-20 16:24:30,Z02,North Gate,0.79,212,206,133,1,8,30
2026-04-20 16:25:00,Z03,South Gate,0.75,375,107,179,0,6,22
2026-04-20 16:25:30,Z04,East Gate,0.67,24,69,240,0,8,25
2026-04-20 16:26:00,Z05,West Gate,0.87,462,58,47,0,19,25
2026-04-20 16:26:30,Z06,Food Court A,0.82,1005,277,36,0,7,24
2026-04-20 16:27:00,Z07,Food Court B,0.54,374,257,160,1,21,32
2026-04-20 16:27:30,Z08,Restroom Block 1,0.63,387,240,197,0,3,27
2026-04-20 16:28:00,Z09,Restroom Block 2,0.91,84,245,93,0,5,22
2026-04-20 16:28:30,Z10,Seating Section A,0.6,321,246,156,0,14,29
2026-04-20 16:29:00,Z11,Seating Section B,0.36,143,251,228,0,8,34
2026-04-20 16:29:30,Z12,VIP Lounge,0.81,438,103,151,0,5,25
2026-04-20 16:30:00,Z01,Main Entrance,0.46,512,106,206,0,15,27
2026-04-20 16:30:30,Z02,North Gate,0.53,940,207,75,0,9,30
2026-04-20 16:31:00,Z03,South Gate,0.86,27,251,37,0,17,35
2026-04-20 16:31:30,Z04,East Gate,0.56,930,250,23,0,23,27
2026-04-20 16:32:00,Z05,West Gate,0.8,938,22,230,0,20,24
2026-04-20 16:32:30,Z06,Food Court A,0.73,471,258,151,0,15,25
2026-04-20 16:33:00,Z07,Food Court B,0.65,444,92,239,0,7,27
2026-04-20 16:33:30,Z08,Restroom Block 1,0.95,245,88,84,0,17,33
2026-04-20 16:34:00,Z09,Restroom Block 2,0.35,614,236,191,0,20,35
2026-04-20 16:34:30,Z10,Seating Section A,0.59,215,206,130,1,11,32
2026-04-20 16:35:00,Z11,Seating Section B,0.46,55,240,200,0,15,33
2026-04-20 16:35:30,Z12,VIP Lounge,0.39,29,220,136,0,15,32
2026-04-20 16:36:00,Z01,Main Entrance,0.52,451,58,108,0,2,27
2026-04-20 16:36:30,Z02,North Gate,0.36,118,86,172,0,15,34
2026-04-20 16:37:00,Z03,South Gate,0.66,469,256,56,0,17,30
2026-04-20 16:37:30,Z04,East Gate,0.45,630,224,15,0,20,29
2026-04-20 16:38:00,Z05,West Gate,0.86,550,100,10,0,13,32
2026-04-20 16:38:30,Z06,Food Court A,0.78,1113,23,198,0,17,29
2026-04-20 16:39:00,Z07,Food Court B,0.49,118,146,9,0,19,22
2026-04-20 16:39:30,Z08,Restroom Block 1,0.6,1146,118,156,0,24,29
2026-04-20 16:40:00,Z09,Restroom Block 2,0.7,647,23,138,0,10,31
2026-04-20 16:40:30,Z10,Seating Section A,0.64,745,177,86,0,18,27
2026-04-20 16:41:00,Z11,Seating Section B,0.41,783,210,194,0,8,27
2026-04-20 16:41:30,Z12,VIP Lounge,0.85,390,96,120,0,14,29
2026-04-20 16:42:00,Z01,Main Entrance,0.38,748,127,202,0,14,25
2026-04-20 16:42:30,Z02,North Gate,0.36,829,31,81,0,16,31
2026-04-20 16:43:00,Z03,South Gate,0.52,134,47,235,0,19,25
2026-04-20 16:43:30,Z04,East Gate,0.9,209,133,234,0,18,35
2026-04-20 16:44:00,Z05,West Gate,0.51,567,175,47,0,5,23
2026-04-20 16:44:30,Z06,Food Court A,0.96,592,139,222,0,17,26
2026-04-20 16:45:00,Z07,Food Court B,0.45,446,95,197,0,11,33
2026-04-20 16:45:30,Z08,Restroom Block 1,0.38,1097,37,81,0,13,23
2026-04-20 16:46:00,Z09,Restroom Block 2,0.36,1130,204,152,0,7,32
2026-04-20 16:46:30,Z10,Seating Section A,0.57,786,264,184,0,22,26
2026-04-20 16:47:00,Z11,Seating Section B,0.36,742,130,175,0,23,30
2026-04-20 16:47:30,Z12,VIP Lounge,0.51,335,104,69,0,4,29
2026-04-20 16:48:00,Z01,Main Entrance,0.38,111,54,236,0,13,28
2026-04-20 16:48:30,Z02,North Gate,0.43,624,50,237,0,9,28
2026-04-20 16:49:00,Z03,South Gate,0.38,995,114,78,0,21,34
2026-04-20 16:49:30,Z04,East Gate,0.88,319,77,224,0,5,29
2026-04-20 16:50:00,Z05,West Gate,0.42,914,94,155,0,15,32
2026-04-20 16:50:30,Z06,Food Court A,0.69,751,256,147,0,10,34
2026-04-20 16:51:00,Z07,Food Court B,0.84,973,135,218,0,10,26
2026-04-20 16:51:30,Z08,Restroom Block 1,0.86,320,162,226,0,22,31
2026-04-20 16:52:00,Z09,Restroom Block 2,0.74,825,149,34,0,18,27
2026-04-20 16:52:30,Z10,Seating Section A,0.41,383,289,221,0,20,22
2026-04-20 16:53:00,Z11,Seating Section B,0.91,560,263,39,0,17,33
2026-04-20 16:53:30,Z12,VIP Lounge,0.69,1139,284,43,0,2,25
2026-04-20 16:54:00,Z01,Main Entrance,0.57,1183,38,109,0,17,26
2026-04-20 16:54:30,Z02,North Gate,0.78,378,266,183,0,7,32
2026-04-20 16:55:00,Z03,South Gate,0.88,21,67,155,0,14,23
2026-04-20 16:55:30,Z04,East Gate,0.97,522,146,204,0,19,32
2026-04-20 16:56:00,Z05,West Gate,0.59,91,278,216,0,24,33
2026-04-20 16:56:30,Z06,Food Court A,0.55,266,179,114,0,15,33
2026-04-20 16:57:00,Z07,Food Court B,0.71,621,272,121,0,22,25
2026-04-20 16:57:30,Z08,Restroom Block 1,0.74,729,273,245,0,8,27
2026-04-20 16:58:00,Z09,Restroom Block 2,0.98,130,83,117,0,14,32
2026-04-20 16:58:30,Z10,Seating Section A,0.83,753,203,56,0,7,31
2026-04-20 16:59:00,Z11,Seating Section B,0.42,332,160,99,0,7,31
2026-04-20 16:59:30,Z12,VIP Lounge,0.97,143,59,44,0,5,24
2026-04-20 17:00:00,Z01,Main Entrance,0.54,682,209,56,0,22,27
2026-04-20 17:00:30,Z02,North Gate,0.48,70,103,217,0,6,32
2026-04-20 17:01:00,Z03,South Gate,0.41,1122,21,194,0,10,26
2026-04-20 17:01:30,Z04,East Gate,0.64,703,146,87,0,6,30
2026-04-20 17:02:00,Z05,West Gate,0.94,1145,201,178,0,5,26
2026-04-20 17:02:30,Z06,Food Court A,0.44,895,262,88,0,8,33
2026-04-20 17:03:00,Z07,Food Court B,0.37,259,250,76,0,19,31
2026-04-20 17:03:30,Z08,Restroom Block 1,0.85,1196,241,86,0,15,30
2026-04-20 17:04:00,Z09,Restroom Block 2,0.55,894,44,232,0,23,27
2026-04-20 17:04:30,Z10,Seating Section A,0.4,105,220,231,0,18,33
2026-04-20 17:05:00,Z11,Seating Section B,0.4,341,257,110,0,2,24
2026-04-20 17:05:30,Z12,VIP Lounge,0.62,864,231,42,0,17,22
2026-04-20 17:06:00,Z01,Main Entrance,0.86,277,78,57,0,23,26
2026-04-20 17:06:30,Z02,North Gate,0.79,1121,30,212,0,8,33
2026-04-20 17:07:00,Z03,South Gate,0.66,847,44,73,1,12,32
2026-04-20 17:07:30,Z04,East Gate,0.72,758,253,19,0,21,25
2026-04-20 17:08:00,Z05,West Gate,0.71,79,22,86,0,13,35
2026-04-20 17:08:30,Z06,Food Court A,0.77,195,15,11,0,10,34
2026-04-20 17:09:00,Z07,Food Court B,0.84,1142,177,146,0,12,31
2026-04-20 17:09:30,Z08,Restroom Block 1,0.43,274,159,51,0,11,30
2026-04-20 17:10:00,Z09,Restroom Block 2,0.65,1047,112,53,0,8,29
2026-04-20 17:10:30,Z10,Seating Section A,0.51,874,89,207,0,14,26
2026-04-20 17:11:00,Z11,Seating Section B,0.87,1072,258,179,0,15,23
2026-04-20 17:11:30,Z12,VIP Lounge,0.54,288,289,106,0,3,30
2026-04-20 17:12:00,Z01,Main Entrance,0.4,1133,49,165,0,12,32
2026-04-20 17:12:30,Z02,North Gate,0.7,1048,10,207,0,23,32
2026-04-20 17:13:00,Z03,South Gate,0.81,731,84,52,0,17,26
2026-04-20 17:13:30,Z04,East Gate,0.85,626,46,246,0,11,22
2026-04-20 17:14:00,Z05,West Gate,0.55,1006,187,179,0,14,34
2026-04-20 17:14:30,Z06,Food Court A,0.39,756,129,229,0,8,26
2026-04-20 17:15:00,Z07,Food Court B,0.98,188,26,34,1,22,23
2026-04-20 17:15:30,Z08,Restroom Block 1,0.54,965,244,133,0,14,33
2026-04-20 17:16:00,Z09,Restroom Block 2,0.59,395,66,27,0,12,26
2026-04-20 17:16:30,Z10,Seating Section A,0.36,100,37,162,0,22,28
2026-04-20 17:17:00,Z11,Seating Section B,0.86,518,191,128,0,5,31
2026-04-20 17:17:30,Z12,VIP Lounge,0.87,94,99,53,0,8,30
2026-04-20 17:18:00,Z01,Main Entrance,0.78,1046,194,170,0,9,28
2026-04-20 17:18:30,Z02,North Gate,0.4,1022,283,225,0,18,25
2026-04-20 17:19:00,Z03,South Gate,0.95,928,113,89,0,18,31
2026-04-20 17:19:30,Z04,East Gate,0.84,1156,259,169,0,13,34
2026-04-20 17:20:00,Z05,West Gate,0.82,365,163,188,0,6,24
2026-04-20 17:20:30,Z06,Food Court A,0.85,832,22,205,0,3,29
2026-04-20 17:21:00,Z07,Food Court B,0.95,82,239,19,0,13,32
2026-04-20 17:21:30,Z08,Restroom Block 1,0.59,523,63,99,1,15,25
2026-04-20 17:22:00,Z09,Restroom Block 2,0.99,280,200,38,0,6,23
2026-04-20 17:22:30,Z10,Seating Section A,0.95,997,133,8,0,23,35
2026-04-20 17:23:00,Z11,Seating Section B,0.83,1004,100,63,0,12,26
2026-04-20 17:23:30,Z12,VIP Lounge,0.49,997,13,221,0,17,25
2026-04-20 17:24:00,Z01,Main Entrance,0.56,501,188,204,0,3,22
2026-04-20 17:24:30,Z02,North Gate,0.96,265,172,159,0,5,22
2026-04-20 17:25:00,Z03,South Gate,0.46,289,43,214,0,8,23
2026-04-20 17:25:30,Z04,East Gate,0.55,1074,27,37,0,7,26
2026-04-20 17:26:00,Z05,West Gate,0.76,1081,154,46,0,5,34
2026-04-20 17:26:30,Z06,Food Court A,0.8,345,287,22,0,2,32
